x	y	intensity	time_series
70	-57	232	1
69	-57	228	2
68	-56	242	3
67	-56	247	4
66	-55	251	5
65	-55	251	6
64	-55	250	7
63	-55	247	8
62	-55	244	9
61	-55	243	10
60	-55	243	11
59	-55	244	12
58	-54	246	13
57	-54	248	14
56	-54	249	15
55	-55	245	16
54	-55	245	17
53	-55	242	18
52	-55	240	19
51	-54	248	20
50	-54	248	21
49	-54	248	22
48	-54	249	23
47	-53	251	24
