x	y	intensity	time_series
64	-65	224	1
63	-65	223	2
62	-64	195	3
61	-64	171	4
60	-63	155	5
59	-63	156	6
58	-62	156	7
57	-61	152	8
56	-61	153	9
55	-60	153	10
54	-60	157	11
