x	y	intensity	time_series
61	-59	175	1
60	-59	180	2
59	-59	176	3
58	-59	173	4
57	-58	197	5
56	-58	199	6
55	-58	202	7
54	-58	204	8
53	-58	207	9
52	-57	237	10
