file_name	image_name	position	word	position_index	cat	previous_letter	next_letter	frequency	vowel_before	vowel_after	syllable_position	morpheme_position	occurrence	bigram_before	bigram_after	trigram	end_position_previous	start_position_next	bigram_before_freq	bigram_after_freq	bigram_before_logfreq	bigram_after_logfreq	bigram_before_prob	bigram_after_prob	bigram_before_cond_prob	bigram_after_cond_prob	bigram_before_surprisal	bigram_after_surprisal	trigram_freq	trigram_logfreq	trigram_prob	trigram_cond_prob	trigram_surprisal
s_318-Wünschen-3-mid-stem-2_aux.csv	s_318.png	mid	Wünschen	3	stem	n	c	0.0	False	False	ini	mid	1	ns	sc	nsc	line_right	middle	329428	553042	12.705116131709016	13.223191035166852	0.0031805592625939174	0.005339506222007435	0.0385837703797871	0.11141760377268022	5.75069822891292	5.232622098074313	55383	10.922046022357861	0.0006262661186942726	0.16811867843656278	7.375735167462459
s_319-Iphigenies-9-fin-flex-1.csv	s_319.png	fin	Iphigenies	9	flex	e	-	0.0103092783505154	True	False	fin	na	5	es	s#	es#	line_right	middle	789215	1220084	13.57879532661997	14.014431086413596	0.00761970773106129	0.011779658885530791	0.05653990658627244	0.24580201084436043	4.877017265522941	4.441381058263632	316197	12.664123878626816	0.003575528012797662	0.4006474788238946	5.633642417854672
s_320-sie-0-ini-stem-1.csv	s_320.png	ini	sie	0	stem	-	i	0.0247422680412371	False	True	ini	ini	11	#s	si	#si	line_right	middle	805056	404512	13.598668361347388	12.910439153406776	0.00777264931246527	0.0039054797662323505	0.053167636198579	0.08149427663232525	4.857144205863322	5.545374643766582	241104	12.392987802237098	0.0027263829384768594	0.2994872406391605	5.904779479243203
s_321-seiner-0-ini-stem-1.csv	s_321.png	ini	seiner	0	stem	-	e	0.0061855670103092	False	True	ini	ini	1	#s	se	#se	line_right	line	805056	594667	13.598668361347388	13.295758545603935	0.00777264931246527	0.005741386995060945	0.053167636198579	0.11980350892461772	4.857144205863322	5.160054461069925	175181	12.073580712480313	0.0019809314218980803	0.217601011606646	6.224188129786149
s_321-seiner-0-ini-stem-2_aux.csv	s_321.png	ini	seiner	0	stem	-	e	0.0061855670103092	False	True	ini	ini	1	#s	se	#se	line_right	line	805056	594667	13.598668361347388	13.295758545603935	0.00777264931246527	0.005741386995060945	0.053167636198579	0.11980350892461772	4.857144205863322	5.160054461069925	175181	12.073580712480313	0.0019809314218980803	0.217601011606646	6.224188129786149
s_322-sagt-0-ini-stem-1.csv	s_322.png	ini	sagt	0	stem	-	a	0.0041237113402061	False	True	ini	ini	1	#s	sa	#sa	line_right	middle	805056	148190	13.598668361347388	11.906257261255119	0.00777264931246527	0.00143074382603723	0.053167636198579	0.029854829656831637	4.857144205863322	6.549560811877642	33761	10.427091188661334	0.0003817664343433425	0.041936213132999445	7.870701564776853
s_323-Thoas-4-fin-stem-1.csv	s_323.png	fin	Thoas	4	stem	a	-	0.0371134020618556	True	False	fin	fin	16	as	s#	as#	line_right	middle	442135	1220084	12.999372806039958	14.014431086413596	0.004268722056312645	0.011779658885530791	0.09103041525813346	0.24580201084436043	5.456440780771983	4.441381058263632	237316	12.377152079133063	0.0026835485658785185	0.5367500876429145	5.920615268550091
s_324-gewisse-4-mid-stem-1.csv	s_324.png	mid	gewisse	4	stem	i	s	0.0	True	False	fin	mid	1	is	ss	iss	top	middle	589101	370866	13.286354622513352	12.82359878675043	0.005687648415293598	0.003580634589291608	0.08546248093200515	0.07471584624813092	5.16945840004886	5.63221523469949	36997	10.518619136111335	0.0004183588392346389	0.06280247359960346	7.779171026643106
s_325-gewisse-5-mid-stem-1.csv	s_325.png	mid	gewisse	5	stem	s	e	0.0	False	True	ini	fin	1	ss	se	sse	line_left	line	370866	594667	12.82359878675043	13.295758545603935	0.003580634589291608	0.005741386995060945	0.07471584624813092	0.11980350892461772	5.63221523469949	5.160054461069925	133233	11.7998622597716	0.001506587107812759	0.35924835385287407	6.49790837974937
s_325-gewisse-5-mid-stem-2_aux.csv	s_325.png	mid	gewisse	5	stem	s	e	0.0	False	True	ini	fin	1	ss	se	sse	line_left	line	370866	594667	12.82359878675043	13.295758545603935	0.003580634589291608	0.005741386995060945	0.07471584624813092	0.11980350892461772	5.63221523469949	5.160054461069925	133233	11.7998622597716	0.001506587107812759	0.35924835385287407	6.49790837974937
